data,_loaded_at
"{""product_id"": ""P-251"", ""name"": "" Nike Laptops "", ""category"": ""ELECTRONICS"", ""sub_category"": ""kitchen"", ""brand"": ""adidas"", ""is_available"": ""NO"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""16.2"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 525.77, ""list_price"": 960.46, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""87"", ""reorder_lvl"": ""15"", ""warehouse"": ""WH-WEST""}}",2024-05-30 13:32:00
"{""product_id"": ""P-175"", ""name"": "" Samsung Televisions "", ""category"": ""Apparel"", ""sub_category"": ""laptops"", ""brand"": ""lg"", ""is_available"": ""0"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""10.1"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 607.06, ""list_price"": 842.29, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""68"", ""reorder_lvl"": ""18"", ""warehouse"": ""WH-NORTH""}}",2024-03-16 06:44:00
"{""product_id"": ""P-100"", ""name"": "" Samsung Phones "", ""category"": ""HOME GOODS"", ""sub_category"": ""phones"", ""brand"": ""apple"", ""is_available"": ""NO"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""10.0"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 1319.33, ""list_price"": 1986.08, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""34"", ""reorder_lvl"": ""20"", ""warehouse"": ""WH-EAST""}}",2024-06-01 12:51:00
"{""product_id"": ""P-136"", ""name"": "" Lg Laptops "", ""category"": ""Apparel"", ""sub_category"": ""laptops"", ""brand"": ""adidas"", ""is_available"": ""YES"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""14.9"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 1049.59, ""list_price"": 1483.94, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""83"", ""reorder_lvl"": ""17"", ""warehouse"": ""WH-EAST""}}",2024-06-09 23:15:00
"{""product_id"": ""P-141"", ""name"": "" Adidas Phones "", ""category"": ""Apparel"", ""sub_category"": ""televisions"", ""brand"": ""nike"", ""is_available"": ""0"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""3.6"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 1479.49, ""list_price"": 1714.65, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""40"", ""reorder_lvl"": ""6"", ""warehouse"": ""WH-NORTH""}}",2024-03-10 21:53:00
"{""product_id"": ""P-383"", ""name"": "" Nike Televisions "", ""category"": ""electronics"", ""sub_category"": ""kitchen"", ""brand"": ""nike"", ""is_available"": ""YES"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""18.8"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 706.97, ""list_price"": 1072.23, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""29"", ""reorder_lvl"": ""13"", ""warehouse"": ""WH-NORTH""}}",2024-01-02 11:14:00
"{""product_id"": ""P-273"", ""name"": "" Sony Phones "", ""category"": ""electronics"", ""sub_category"": ""laptops"", ""brand"": ""samsung"", ""is_available"": ""0"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""7.7"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 372.94, ""list_price"": 471.03, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""47"", ""reorder_lvl"": ""17"", ""warehouse"": ""WH-WEST""}}",2024-06-27 08:51:00
"{""product_id"": ""P-400"", ""name"": "" Nike Televisions "", ""category"": ""Apparel"", ""sub_category"": ""televisions"", ""brand"": ""adidas"", ""is_available"": ""NO"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""16.3"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 62.91, ""list_price"": 106.89, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""26"", ""reorder_lvl"": ""6"", ""warehouse"": ""WH-WEST""}}",2024-03-21 03:02:00
"{""product_id"": ""P-378"", ""name"": "" Sony Kitchen "", ""category"": ""HOME GOODS"", ""sub_category"": ""phones"", ""brand"": ""apple"", ""is_available"": ""YES"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""9.5"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 1170.29, ""list_price"": 1765.02, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""66"", ""reorder_lvl"": ""12"", ""warehouse"": ""WH-EAST""}}",2024-06-26 12:55:00
"{""product_id"": ""P-222"", ""name"": "" Apple Laptops "", ""category"": ""HOME GOODS"", ""sub_category"": ""shoes"", ""brand"": ""samsung"", ""is_available"": ""YES"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""15.7"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 900.9, ""list_price"": 1503.86, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""17"", ""reorder_lvl"": ""20"", ""warehouse"": ""WH-EAST""}}",2024-01-18 01:56:00
"{""product_id"": ""P-046"", ""name"": "" Lg Laptops "", ""category"": ""ELECTRONICS"", ""sub_category"": ""laptops"", ""brand"": ""nike"", ""is_available"": ""1"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""19.5"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 68.55, ""list_price"": 91.24, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""55"", ""reorder_lvl"": ""6"", ""warehouse"": ""WH-NORTH""}}",2024-04-28 15:36:00
"{""product_id"": ""P-325"", ""name"": "" Lg Televisions "", ""category"": ""Apparel"", ""sub_category"": ""shoes"", ""brand"": ""apple"", ""is_available"": ""YES"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""13.2"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 682.73, ""list_price"": 965.2, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""30"", ""reorder_lvl"": ""5"", ""warehouse"": ""WH-NORTH""}}",2024-05-01 16:37:00
"{""product_id"": ""P-108"", ""name"": "" Lg Televisions "", ""category"": ""electronics"", ""sub_category"": ""kitchen"", ""brand"": ""samsung"", ""is_available"": ""false"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""10.7"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 874.39, ""list_price"": 1717.28, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""44"", ""reorder_lvl"": ""10"", ""warehouse"": ""WH-EAST""}}",2024-04-30 01:30:00
"{""product_id"": ""P-044"", ""name"": "" Apple Laptops "", ""category"": ""electronics"", ""sub_category"": ""phones"", ""brand"": ""adidas"", ""is_available"": ""NO"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""17.3"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 1117.81, ""list_price"": 1291.19, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""69"", ""reorder_lvl"": ""8"", ""warehouse"": ""WH-WEST""}}",2024-02-02 06:31:00
"{""product_id"": ""P-237"", ""name"": "" Adidas Televisions "", ""category"": ""electronics"", ""sub_category"": ""phones"", ""brand"": ""lg"", ""is_available"": ""NO"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""9.0"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 402.49, ""list_price"": 544.43, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""75"", ""reorder_lvl"": ""14"", ""warehouse"": ""WH-NORTH""}}",2024-05-09 00:31:00
"{""product_id"": ""P-297"", ""name"": "" Adidas Shoes "", ""category"": ""ELECTRONICS"", ""sub_category"": ""televisions"", ""brand"": ""lg"", ""is_available"": ""YES"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""0.9"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 92.7, ""list_price"": 178.97, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""96"", ""reorder_lvl"": ""17"", ""warehouse"": ""WH-NORTH""}}",2024-02-22 17:43:00
"{""product_id"": ""P-331"", ""name"": "" Samsung Phones "", ""category"": ""Apparel"", ""sub_category"": ""laptops"", ""brand"": ""nike"", ""is_available"": ""NO"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""18.6"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 454.28, ""list_price"": 637.71, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""34"", ""reorder_lvl"": ""11"", ""warehouse"": ""WH-NORTH""}}",2024-03-13 22:43:00
"{""product_id"": ""P-004"", ""name"": "" Lg Phones "", ""category"": ""ELECTRONICS"", ""sub_category"": ""laptops"", ""brand"": ""samsung"", ""is_available"": ""0"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""9.1"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 1483.01, ""list_price"": 1742.55, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""79"", ""reorder_lvl"": ""9"", ""warehouse"": ""WH-WEST""}}",2024-06-18 12:51:00
"{""product_id"": ""P-132"", ""name"": "" Adidas Laptops "", ""category"": ""Apparel"", ""sub_category"": ""laptops"", ""brand"": ""sony"", ""is_available"": ""YES"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""19.9"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 465.25, ""list_price"": 529.12, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""54"", ""reorder_lvl"": ""20"", ""warehouse"": ""WH-NORTH""}}",2024-05-23 21:36:00
"{""product_id"": ""P-162"", ""name"": "" Apple Televisions "", ""category"": ""HOME GOODS"", ""sub_category"": ""shoes"", ""brand"": ""lg"", ""is_available"": ""1"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""16.5"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 1465.11, ""list_price"": 1993.21, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""3"", ""reorder_lvl"": ""11"", ""warehouse"": ""WH-EAST""}}",2024-06-07 19:49:00
"{""product_id"": ""P-028"", ""name"": "" Apple Laptops "", ""category"": ""HOME GOODS"", ""sub_category"": ""kitchen"", ""brand"": ""apple"", ""is_available"": ""0"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""12.1"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 188.36, ""list_price"": 292.19, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""26"", ""reorder_lvl"": ""6"", ""warehouse"": ""WH-WEST""}}",2024-04-01 12:22:00
"{""product_id"": ""P-136"", ""name"": "" Sony Laptops "", ""category"": ""ELECTRONICS"", ""sub_category"": ""shoes"", ""brand"": ""nike"", ""is_available"": ""1"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""13.7"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 1728.98, ""list_price"": 1939.65, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""3"", ""reorder_lvl"": ""19"", ""warehouse"": ""WH-WEST""}}",2024-01-07 03:09:00
"{""product_id"": ""P-322"", ""name"": "" Samsung Televisions "", ""category"": ""Apparel"", ""sub_category"": ""phones"", ""brand"": ""apple"", ""is_available"": ""1"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""10.7"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 725.5, ""list_price"": 1238.05, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""71"", ""reorder_lvl"": ""15"", ""warehouse"": ""WH-NORTH""}}",2024-04-08 16:08:00
"{""product_id"": ""P-029"", ""name"": "" Sony Phones "", ""category"": ""ELECTRONICS"", ""sub_category"": ""shoes"", ""brand"": ""nike"", ""is_available"": ""true"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""9.1"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 541.21, ""list_price"": 636.87, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""100"", ""reorder_lvl"": ""6"", ""warehouse"": ""WH-EAST""}}",2024-04-23 15:38:00
"{""product_id"": ""P-229"", ""name"": "" Nike Shoes "", ""category"": ""Apparel"", ""sub_category"": ""phones"", ""brand"": ""sony"", ""is_available"": ""1"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""1.9"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 1304.72, ""list_price"": 1775.7, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""67"", ""reorder_lvl"": ""9"", ""warehouse"": ""WH-EAST""}}",2024-02-07 21:12:00
"{""product_id"": ""P-392"", ""name"": "" Sony Shoes "", ""category"": ""ELECTRONICS"", ""sub_category"": ""laptops"", ""brand"": ""nike"", ""is_available"": ""0"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""7.4"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 585.59, ""list_price"": 1054.68, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""35"", ""reorder_lvl"": ""9"", ""warehouse"": ""WH-NORTH""}}",2024-04-17 16:50:00
"{""product_id"": ""P-270"", ""name"": "" Apple Televisions "", ""category"": ""ELECTRONICS"", ""sub_category"": ""laptops"", ""brand"": ""lg"", ""is_available"": ""false"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""16.6"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 712.33, ""list_price"": 1339.7, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""43"", ""reorder_lvl"": ""6"", ""warehouse"": ""WH-EAST""}}",2024-03-08 23:32:00
"{""product_id"": ""P-233"", ""name"": "" Adidas Shoes "", ""category"": ""Apparel"", ""sub_category"": ""laptops"", ""brand"": ""adidas"", ""is_available"": ""1"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""16.9"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 620.67, ""list_price"": 805.98, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""43"", ""reorder_lvl"": ""5"", ""warehouse"": ""WH-NORTH""}}",2024-05-26 04:41:00
"{""product_id"": ""P-131"", ""name"": "" Nike Televisions "", ""category"": ""HOME GOODS"", ""sub_category"": ""kitchen"", ""brand"": ""sony"", ""is_available"": ""YES"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""7.2"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 480.11, ""list_price"": 611.81, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""5"", ""reorder_lvl"": ""12"", ""warehouse"": ""WH-EAST""}}",2024-03-26 16:32:00
"{""product_id"": ""P-040"", ""name"": "" Adidas Phones "", ""category"": ""HOME GOODS"", ""sub_category"": ""kitchen"", ""brand"": ""nike"", ""is_available"": ""YES"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""16.8"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 1212.64, ""list_price"": 1724.67, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""91"", ""reorder_lvl"": ""9"", ""warehouse"": ""WH-EAST""}}",2024-03-10 11:36:00
"{""product_id"": ""P-093"", ""name"": "" Apple Laptops "", ""category"": ""HOME GOODS"", ""sub_category"": ""phones"", ""brand"": ""nike"", ""is_available"": ""false"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""16.3"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 657.03, ""list_price"": 771.38, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""15"", ""reorder_lvl"": ""9"", ""warehouse"": ""WH-NORTH""}}",2024-04-30 19:02:00
"{""product_id"": ""P-009"", ""name"": "" Sony Shoes "", ""category"": ""Apparel"", ""sub_category"": ""laptops"", ""brand"": ""adidas"", ""is_available"": ""false"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""17.9"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 793.89, ""list_price"": 1012.25, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""42"", ""reorder_lvl"": ""16"", ""warehouse"": ""WH-EAST""}}",2024-04-19 04:12:00
"{""product_id"": ""P-348"", ""name"": "" Samsung Phones "", ""category"": ""Apparel"", ""sub_category"": ""shoes"", ""brand"": ""sony"", ""is_available"": ""0"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""0.8"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 936.79, ""list_price"": 1149.1, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""84"", ""reorder_lvl"": ""20"", ""warehouse"": ""WH-EAST""}}",2024-04-20 14:16:00
"{""product_id"": ""P-320"", ""name"": "" Apple Phones "", ""category"": ""HOME GOODS"", ""sub_category"": ""phones"", ""brand"": ""adidas"", ""is_available"": ""NO"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""4.1"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 753.22, ""list_price"": 1481.76, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""38"", ""reorder_lvl"": ""8"", ""warehouse"": ""WH-EAST""}}",2024-04-04 03:44:00
"{""product_id"": ""P-322"", ""name"": "" Samsung Shoes "", ""category"": ""Apparel"", ""sub_category"": ""shoes"", ""brand"": ""nike"", ""is_available"": ""true"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""5.9"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 240.23, ""list_price"": 443.82, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""81"", ""reorder_lvl"": ""6"", ""warehouse"": ""WH-NORTH""}}",2024-03-27 11:59:00
"{""product_id"": ""P-223"", ""name"": "" Apple Shoes "", ""category"": ""HOME GOODS"", ""sub_category"": ""kitchen"", ""brand"": ""lg"", ""is_available"": ""true"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""16.4"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 1424.54, ""list_price"": 1612.77, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""54"", ""reorder_lvl"": ""11"", ""warehouse"": ""WH-EAST""}}",2024-01-02 09:51:00
"{""product_id"": ""P-381"", ""name"": "" Nike Phones "", ""category"": ""ELECTRONICS"", ""sub_category"": ""kitchen"", ""brand"": ""samsung"", ""is_available"": ""YES"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""13.7"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 605.18, ""list_price"": 1182.03, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""53"", ""reorder_lvl"": ""6"", ""warehouse"": ""WH-EAST""}}",2024-02-10 02:40:00
"{""product_id"": ""P-368"", ""name"": "" Sony Kitchen "", ""category"": ""ELECTRONICS"", ""sub_category"": ""laptops"", ""brand"": ""adidas"", ""is_available"": ""0"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""13.4"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 864.64, ""list_price"": 1179.22, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""28"", ""reorder_lvl"": ""17"", ""warehouse"": ""WH-WEST""}}",2024-05-14 18:56:00
"{""product_id"": ""P-266"", ""name"": "" Samsung Televisions "", ""category"": ""Apparel"", ""sub_category"": ""shoes"", ""brand"": ""sony"", ""is_available"": ""0"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""2.0"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 1413.69, ""list_price"": 1967.48, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""82"", ""reorder_lvl"": ""5"", ""warehouse"": ""WH-WEST""}}",2024-02-14 01:10:00
"{""product_id"": ""P-208"", ""name"": "" Adidas Phones "", ""category"": ""electronics"", ""sub_category"": ""laptops"", ""brand"": ""lg"", ""is_available"": ""0"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""1.0"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 310.9, ""list_price"": 605.82, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""90"", ""reorder_lvl"": ""11"", ""warehouse"": ""WH-NORTH""}}",2024-06-20 07:34:00
"{""product_id"": ""P-287"", ""name"": "" Sony Laptops "", ""category"": ""electronics"", ""sub_category"": ""laptops"", ""brand"": ""nike"", ""is_available"": ""YES"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""9.1"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 913.21, ""list_price"": 1290.75, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""83"", ""reorder_lvl"": ""7"", ""warehouse"": ""WH-EAST""}}",2024-04-25 13:25:00
"{""product_id"": ""P-128"", ""name"": "" Sony Phones "", ""category"": ""Apparel"", ""sub_category"": ""laptops"", ""brand"": ""adidas"", ""is_available"": ""1"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""3.9"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 918.7, ""list_price"": 1508.08, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""17"", ""reorder_lvl"": ""5"", ""warehouse"": ""WH-EAST""}}",2024-03-15 15:17:00
"{""product_id"": ""P-077"", ""name"": "" Nike Kitchen "", ""category"": ""electronics"", ""sub_category"": ""phones"", ""brand"": ""lg"", ""is_available"": ""true"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""8.2"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 977.5, ""list_price"": 1469.46, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""35"", ""reorder_lvl"": ""5"", ""warehouse"": ""WH-NORTH""}}",2024-06-15 10:33:00
"{""product_id"": ""P-048"", ""name"": "" Nike Laptops "", ""category"": ""electronics"", ""sub_category"": ""shoes"", ""brand"": ""lg"", ""is_available"": ""true"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""1.9"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 994.88, ""list_price"": 1382.04, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""56"", ""reorder_lvl"": ""14"", ""warehouse"": ""WH-EAST""}}",2024-06-05 06:50:00
